id,user_id,timestamp,category_id,description,amount,payment_method_id,notes,type,created_at,updated_at
3804861c-dbbe-48b5-bd97-349af32bcedf,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-24 11:47:18+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,AA cell,50.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
10275695-9e5c-45cf-8d72-c87dca9ab09e,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-24 11:48:01+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,grapes+coffee+orbit,103.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
4cf1c414-6073-400e-8e1f-0f18db7efa54,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-24 16:18:40+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,milk,25.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
3d8a5d61-d30d-4245-8a4e-3419b7b1f02e,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-26 10:45:04+00,54b0e977-bc0a-428b-9543-89fef67e45d7,esim,189.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
6281be36-e273-4332-8297-9bcd7f644dd8,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-30 10:28:11+00,6fe31067-3d5e-4757-8fd3-70d2570e4e80,Airport to college bus,390.00,ea50a20f-df54-4a5f-a578-38cfed563a98,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
2bdcd056-1c21-4748-8e86-b8556197dc41,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-30 10:29:19+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"Eggs, milkx8, 1L oil, fruits, eno, hot sauce, bread, garbage bag",1114.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
df5928de-75b9-4953-ab5a-2cb509fcbf4b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-30 18:56:13+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",147.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
1ae5814c-8387-4cab-8897-14f8b5fd1684,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-31 18:48:51+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"fries ",50.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
54ccb7be-e1d0-450e-b889-19023d0ced94,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-31 18:49:14+00,422a34ca-3f47-4773-a959-474f6ff6ac39,Biryani,303.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
38319bb9-03af-455a-8d0a-8e10cce808b6,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-02 21:04:26+00,422a34ca-3f47-4773-a959-474f6ff6ac39,nfc,400.00,1463fe0c-5d09-4fc3-add5-89f6569941fe,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b7456904-7cc4-40a5-8f3f-4842e57b4fee,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-02 21:05:04+00,e16337a1-9a21-4931-8947-afb4bfad443c,"donation ",75.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f8e11e88-e033-4783-b6d6-e047315a255c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-02 23:18:18+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"icecream ",30.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
4b26cb17-e8a3-4a6a-8c24-c802361e0b1f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-03 17:04:40+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"2 x egg tray, orbit, 3x milk ",417.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
711dfc08-07f3-44c9-9d65-58b0bff7d339,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-03 21:40:12+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",297.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b2374ed6-6dd1-47fa-ad82-3deb32bc596e,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-03 21:49:22+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",157.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
fcbbf985-1f58-4eeb-8220-878b1016a9b1,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-04 17:29:20+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"maggi + brownie ",173.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
2b388606-6fbe-4da0-90fd-c6c9933ae136,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-05 19:59:27+00,422a34ca-3f47-4773-a959-474f6ff6ac39,shawarma,351.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
dc64024a-1aee-490d-961a-318d4321a1dc,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-06 12:52:33+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",155.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f4b3c26d-9963-4ee8-b3b0-091c9ef0bc30,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-06 19:42:14+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"rajma chawal ",124.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
7c8cd5e0-b630-4578-908b-f51bc5f46f1b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-06 20:37:15+00,422a34ca-3f47-4773-a959-474f6ff6ac39,fries+diet coke,93.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
693694d8-8f6a-446f-b3a8-1f5391c83002,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-07 13:03:56+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",191.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
7d747e12-d8ff-4b85-89e7-4cd258109fa1,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-04-07 13:04:34+00,05704a5f-e975-4567-a2bb-77184eaa69d6,Niftybees x36,8916.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Investment,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
4bcc0e62-e293-4d90-9cc0-d299b5125690,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-04 11:46:56+00,422a34ca-3f47-4773-a959-474f6ff6ac39,canteen,50.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
